,node_id,community,Betweenness,Out-degree,In-degree,Clustering,Type
1058344182610300930,2197181,E,51105548386.04581,48200.0,136.0,0.00022620076206201318,Other
47270573,2328079,A,56639594648.572365,47952.0,48.0,4.710932627500232e-05,Other
1082694056839397376,1833412,A,25562252233.339222,47741.0,104.0,6.26468590474481e-05,Other
92717138,22335358,A,0.0,47731.0,0.0,1.2158528302045914e-05,Other
816249891173388288,18307374,A,8998067608.30226,47366.0,2.0,4.0496441726792385e-05,Other
2681987961,7010434,A,25667323530.469692,46924.0,18.0,2.5395257537566807e-05,Other
117865176,18950,A,64826286542.1506,46916.0,106.0,0.00010742594916444926,Other
2745274901,7058790,A,30104822154.82684,46903.0,5.0,2.391949164127382e-05,Other
6878632,5842797,A,54557788514.151825,46781.0,21.0,5.477508818478654e-05,Other
2769334650,6583852,A,26540212666.928062,46651.0,12.0,3.432857004302704e-05,Other
839819096686530560,439754,A,60718364761.963066,46340.0,38.0,9.942897315034294e-06,Other
1130639815274323973,1026043,A,54426209777.628525,46039.0,54.0,5.202473518356541e-05,Other
310519754,7351907,A,53189902883.773674,45677.0,26.0,9.174407907348883e-05,Other
1190730135651192833,2122288,A,29978165521.68316,45286.0,6.0,2.7093741849897667e-05,Other
2874187354,7217346,A,39915631318.244804,45157.0,31.0,8.962343083589225e-05,Other
1619325942,11795889,A,0.0,44983.0,0.0,0.00023907640203113138,Other
14447054,10545460,A,0.0,44971.0,0.0,2.332414606442626e-05,Other
2231029939,800864,E,73207115538.26968,44834.0,54.0,8.478576302513775e-05,Other
1420751130,10258237,A,11206256818.280626,44819.0,1.0,1.693643875487476e-05,Other
182370042,1684394,A,31692045448.756447,44652.0,19.0,2.7247193470005243e-05,Other
1162326106730565633,161725,A,31460358272.832775,44450.0,48.0,9.962726977776922e-05,Other
1014016501689401344,1178876,A,35361205105.96841,43804.0,5.0,1.06546761439158e-05,Other
1188737599030136833,7420740,A,36503679820.79084,43797.0,3.0,9.04382850315293e-06,Other
190318791,13358405,A,13819371221.727736,43673.0,1.0,1.5540200089699482e-05,Other
748970480,112407,A,186251777804.10587,43568.0,285.0,0.00020172886144366342,Other
20017835,12625324,A,46678951971.12226,43547.0,23.0,3.6302422518228466e-05,Other
3271239008,11764318,A,54177327296.0286,43523.0,3.0,5.59346984591798e-06,Other
63487085,10917484,A,19292385288.41103,43020.0,3.0,2.161861136857089e-05,Other
381304532,1222390,A,72939464482.79028,42763.0,175.0,2.084633781544284e-05,Other
110326494,2204549,A,49116167069.57524,42735.0,123.0,0.0004152055518805407,Other
127989194,1169733,A,316276601898.84216,42543.0,331.0,0.00014563008039368764,Other
984046541370478592,22778229,A,0.0,42062.0,0.0,2.2229513641480237e-05,Other
14075928,2979939,A,0.0,41735.0,7.0,7.233469489290898e-05,Other
16331010,11949365,A,0.0,41581.0,0.0,7.43938294005534e-05,Other
389152730,1265597,A,66233012741.681114,41386.0,87.0,3.3012480071526404e-05,Other
913063871681835008,9418488,A,31983076243.074963,41331.0,1.0,5.0757986252085265e-05,Other
1160653767731232769,2296984,A,62650432964.614624,41224.0,52.0,0.00011545249448654145,Other
23820899,4052665,A,33833609413.69626,41063.0,80.0,1.934100436396988e-05,Other
55118669,4053599,E,12220299753.790648,40819.0,503.0,0.00029319967393832904,Other
96877126,22671418,E,0.0,40673.0,0.0,1.1327323005382854e-05,Other
26257166,8602821,A,24901906473.27516,40589.0,13.0,4.1263340403641304e-05,Other
1216831711595679750,1766756,A,55899105947.578606,40554.0,52.0,5.038866337821777e-05,Other
52522131,55629,A,150724253954.95026,40408.0,489.0,0.00029569358235820704,Other
757868145960886272,21007844,A,0.0,40391.0,0.0,1.9348098969867874e-06,Other
534301232,14790630,A,22547459895.821777,40216.0,4.0,1.1372207765987092e-05,Other
50085192,19739640,A,0.0,40057.0,0.0,1.7021646205977748e-05,Other
782267493700235264,21263472,A,0.0,39610.0,0.0,5.424662457831174e-06,Other
1548408811,24913,A,159433025631.50775,38912.0,529.0,0.00028455775590658375,Other
20629110,4030393,A,29466515328.12702,38894.0,11.0,2.067171709382802e-05,Other
279390084,2134459,A,82663851530.12465,38887.0,69.0,1.646311525435877e-05,Other
1244688146413031426,8889318,A,10083727075.013275,38790.0,10.0,8.921620682618089e-05,Other
749990916,6494691,A,14369922881.2449,38365.0,9.0,3.882768974931099e-05,Other
1193769142853095425,568668,A,121219832290.97261,38273.0,252.0,4.616298369780742e-05,Other
703052849039675393,1718489,A,58574247914.754005,38122.0,185.0,0.0001347375503226561,Other
901185200406876162,3753436,A,64060883854.41844,37749.0,40.0,0.00012291183799485508,Other
243534552,2728376,A,9417062451.774523,37720.0,30.0,0.0002881991300161808,Other
477718410,1516206,A,143652458645.00043,37584.0,680.0,0.0005791238214331009,Other
19215178,1770142,A,189625467107.88467,37433.0,550.0,0.00020627258060438577,Other
22703339,703964,A,28702540712.713665,37360.0,138.0,0.00017777247657206136,Other
1012681190124294145,1089478,A,0.0,37165.0,10.0,2.7660917507447574e-05,Other
22594051,11906188,A,4587677010.282927,37077.0,3.0,0.0004800927268116308,Other
1373249924,6914322,A,22119788239.803276,37011.0,2.0,2.4353669825973525e-05,Other
1003245505,368388,A,23938218443.657383,36814.0,15.0,2.2565616147568284e-05,Other
467547816,3798692,A,70508843356.7208,36804.0,58.0,2.3278092380427872e-05,Other
1138245229042003968,5925539,A,44956300419.38469,36762.0,13.0,5.811501566434293e-06,Other
74065261,61469,A,48053244069.16897,36704.0,23.0,3.3006105589544746e-05,Other
3077232928,5566858,A,17836625902.030506,36556.0,3.0,1.653406380948087e-05,Other
733538616484323331,8548406,A,29504563484.980988,36450.0,13.0,2.0686884041949493e-05,Other
15375209,9412708,E,8279056362.66413,36442.0,224.0,0.00019059595172764364,Other
920897113,2959758,A,42858578090.86126,36012.0,16.0,7.468138529800861e-05,Other
175815842,4273778,A,19385542219.832413,35991.0,52.0,8.398023446247555e-05,Other
1671483409,3171479,A,54519563678.96558,35883.0,23.0,5.575529970310248e-05,Other
50323173,3735497,A,21586195446.017258,35689.0,16.0,8.954001377952174e-05,Other
296827367,3140262,A,40370170258.70316,35648.0,19.0,3.0403542631270287e-05,Other
305678787,9218938,A,9494712792.682262,35544.0,8.0,4.121047838589952e-05,Other
1093510450031935489,254500,A,69703365674.73871,35522.0,362.0,0.0007135896074039904,Other
211570384,11775039,A,9877167289.403757,35509.0,7.0,3.6797780695182776e-05,Other
894172301905625088,22093804,A,0.0,35472.0,0.0,3.399487064736561e-06,Other
45832119,13112307,A,23612859990.740704,35112.0,2.0,1.5112885071832297e-05,Other
16987649,3664673,A,9727309549.302427,35069.0,8.0,3.9544911781071224e-05,Other
2863558530,6312538,A,14953844685.840137,35052.0,3.0,1.1317478796717692e-05,Other
20738097,9992223,A,32142087971.09688,35051.0,2.0,6.121587983771605e-05,Other
478720957,5238131,A,23241385360.397926,34662.0,8.0,2.3304527212919615e-05,Other
168194273,12322564,A,0.0,34415.0,0.0,1.5399774908512513e-05,Other
25873558,1716871,A,92856256379.75789,34414.0,116.0,5.678138293828072e-05,Other
854101788,21457441,A,3504748581.532657,34338.0,3.0,5.478531834072944e-05,Other
13918492,1419467,A,19228807302.287987,34177.0,624.0,0.0002814961450916069,Other
15564273,11327940,A,0.0,34134.0,1.0,1.3393574870547389e-05,Other
1135806843773542401,5854473,E,36650537390.63738,34015.0,2.0,5.031954850248588e-05,Other
20917482,2162271,A,19935216544.073654,33934.0,34.0,3.8096257456394375e-05,Other
55914766,406337,A,226118544307.04102,33894.0,426.0,7.320972277137564e-05,Other
2159700978,4936967,A,15658988089.187641,33871.0,23.0,8.508488746496293e-05,Other
858376371931840516,21843904,A,0.0,33833.0,0.0,3.41487083184505e-05,Other
299200325,559998,A,54218044657.3447,33803.0,2.0,1.8739977219313727e-05,Other
1170166261600276481,1901692,A,27870527143.19679,33700.0,62.0,0.00014511053465676618,Other
431340154,1837077,A,48011481116.90488,33697.0,172.0,9.778434247077382e-05,Other
15210670,6129594,E,54566129104.379005,33605.0,33.0,6.9100415995702824e-06,Other
9695312,22683081,E,0.0,33568.0,0.0,2.6784688990820864e-05,Other
815665844445290496,1316061,A,34124012865.86752,33535.0,30.0,5.235805581009246e-05,Other
29756327,1233036,A,50798092067.1345,33463.0,98.0,0.00013305179704466591,Other
2439989379,352959,A,79117594119.33775,33424.0,106.0,6.0945385011897614e-05,Other
1976269772,13661763,A,18565112079.858044,33368.0,1.0,9.285046605879936e-06,Other
18269124,262807,A,44460931101.83745,33333.0,43.0,4.2804256510769154e-05,Other
710134162,15257704,A,41794778099.296524,33257.0,6.0,4.167278083177933e-06,Other
3272733476,17080094,A,10444439414.169119,33194.0,2.0,1.2800404019633563e-05,Other
825811162381967360,7952150,A,13936818522.585606,33176.0,3.0,9.964388042756224e-06,Other
1175439280040116224,349632,E,55878916056.880905,33004.0,8.0,1.0263053643911715e-05,Other
711658270897864704,18722503,A,27699611831.428364,32771.0,2.0,1.4470062698138765e-05,Other
894656889694375938,396937,A,102018435419.70743,32749.0,389.0,0.00010829272625460963,Other
815403251327586304,6662063,A,11593718088.056532,32722.0,13.0,5.484457240849757e-05,Other
925014151071780865,397662,A,51517277421.67156,32011.0,89.0,3.515318703591283e-05,Other
713248970,1110415,A,16374351049.654594,32003.0,29.0,7.355343151030217e-05,Other
965497938,7241625,A,80855631976.36008,31953.0,8.0,3.850496494638754e-05,Other
866817069047787520,21903047,A,0.0,31812.0,0.0,0.00011071783890755442,Other
98706225,191899,A,37812708096.346504,31604.0,5.0,8.791381686891841e-06,Other
915360413021335554,8203460,A,20383258785.249027,31601.0,3.0,1.707409220160248e-05,Other
296694466,16844794,A,3276266884.728235,31528.0,7.0,0.0005585195732161795,Other
22637974,5606528,A,24392350810.158127,31490.0,14.0,3.1963549618470634e-05,Other
2555928204,15800640,E,0.0,31433.0,0.0,6.326749121314028e-05,Other
405205681,15812296,A,34511509759.59859,31351.0,3.0,7.654260084691265e-06,Other
3398023893,7250396,A,18444817950.241367,31349.0,5.0,1.3810049858056572e-05,Other
297260894,1511904,A,73614061053.20943,31315.0,462.0,0.00035957923700243277,Other
1030388492688224256,2065982,A,25010420617.650238,31215.0,17.0,3.0543434770845453e-05,Other
4404487681,281543,A,28519987860.98891,31212.0,69.0,5.630458233718243e-05,Other
129954940,329862,A,146567265888.44492,31202.0,219.0,0.00020271630109236502,Other
4582083258,15559751,A,23580307706.985626,31175.0,3.0,1.0638760250846721e-05,Other
777317324911149056,4309994,A,41763746229.21035,31093.0,10.0,7.860891723293177e-06,Other
954093992446115840,1306646,A,52376186822.839,30985.0,49.0,7.755684229083436e-05,Other
637214864,1518043,A,41864559219.668335,30945.0,8.0,5.720297176648786e-06,Other
797332941965643776,20185715,A,25567367449.849586,30840.0,5.0,5.301633803373717e-06,Other
2357376844,4301397,A,19030438875.165966,30802.0,7.0,1.6725342370167468e-05,Other
2761265783,851435,A,11589267036.183609,30734.0,7.0,3.133275020147099e-05,Other
1595149746,1554275,A,21395205855.643173,30426.0,191.0,0.000620102830106215,Other
319769408,8706958,A,13389002126.579517,30282.0,5.0,8.458199714999126e-05,Other
797007025485979648,1306510,A,23087493722.152706,30245.0,24.0,6.132398047576321e-05,Other
817488667061194752,2471061,A,21361345521.846825,30202.0,9.0,2.8738333563228286e-05,Other
1135134440974356480,78043,A,26676891758.82427,30146.0,37.0,0.00012759191634103826,Other
234664198,1716619,A,41036906460.55555,30114.0,113.0,0.0001791920785096658,Other
24277551,9935193,A,19904905914.183804,30093.0,17.0,8.724559485289475e-05,Other
3236427826,15695487,A,32137208520.633305,30071.0,5.0,7.027403142778291e-05,Other
4046817679,12916910,A,28750010502.628716,30031.0,8.0,9.102175507287199e-05,Other
455824116,10921387,A,7334290254.974573,30028.0,4.0,0.0001512191682687787,Other
44728980,3401543,E,20201365480.901497,30006.0,618.0,0.0002738855970299805,Other
973379959732322304,22007763,A,12525068400.199984,29913.0,4.0,2.4304754360991153e-05,Other
1174785724299825155,7047199,A,19192641941.667164,29688.0,13.0,3.6578544817642424e-05,Other
3014709797,10924862,A,22756832967.04053,29665.0,2.0,3.1214329050450546e-05,Other
1096622492049903617,1287458,A,29894639506.641644,29609.0,1.0,7.268815577389565e-06,Other
268853122,1612453,A,25119025216.0494,29503.0,18.0,3.1894441773024144e-05,Other
35586563,12722831,A,9378992221.418098,29478.0,3.0,0.00016920715733971002,Other
234212881,11102398,E,20098626172.040264,29366.0,11.0,0.00027143127979147497,Other
460771287,3921233,A,40148155887.86004,29322.0,33.0,7.127987957647446e-05,Other
1893494197,2857884,A,38811641547.32308,29267.0,49.0,7.047886072833089e-05,Other
1218377656347041794,8255509,A,0.0,29245.0,0.0,2.341257624968351e-05,Other
1267832990,8516480,A,12265442424.881166,28977.0,5.0,9.89342544144437e-05,Other
309465874,2376246,A,37697904106.90298,28958.0,45.0,4.823988692107608e-05,Other
121453578,20330,A,82776244086.00891,28949.0,239.0,0.0003470371061002054,Other
8374662,710360,A,72444511379.315,28870.0,379.0,0.00023546444927041176,Other
1062926939151888385,292561,A,50655272837.46543,28763.0,89.0,2.291512205970461e-05,Other
1126717403809734657,4628707,A,21202511249.880062,28554.0,18.0,1.3462268794537392e-05,Other
1182068039308713985,7228832,A,39126743442.08614,28411.0,1.0,6.231232559003324e-06,Other
2218026914,10193478,E,25451061958.351486,28322.0,53.0,0.0002205981181383536,Other
2246641690,14551612,E,0.0,28274.0,0.0,3.3647649693101874e-05,Other
520134392,1707320,A,46516373932.17852,28250.0,26.0,4.2264132735704285e-05,Other
970402920087908352,18497059,A,0.0,28157.0,1.0,8.813671810187489e-06,Other
794793350,12182272,A,26093385749.81096,28098.0,6.0,7.711929214691257e-06,Other
2259140022,3603171,A,24159076585.886368,28043.0,8.0,1.0317714317741486e-05,Other
716718441663627264,19028742,A,23534163759.946278,27998.0,1.0,8.098786967218159e-06,Other
3183019908,17529315,A,0.0,27965.0,3.0,1.749812716944148e-05,Other
975417462911979523,1949338,A,52708810293.94502,27948.0,57.0,6.226797494450456e-05,Other
1125738913,5598624,A,4929503473.71051,27897.0,2.0,7.871187244223216e-05,Other
247847558,1523388,A,40724022365.20007,27852.0,15.0,8.195450611040813e-06,Other
907769388627120129,4020498,A,9211568048.113811,27828.0,8.0,2.5945294692130737e-05,Other
1483064670,2129540,A,20026085830.81441,27772.0,47.0,0.00020676343307042,Other
235429664,293375,A,37530181622.10959,27770.0,87.0,0.00020454198176829912,Other
3427398129,11367382,A,19862144676.086,27661.0,2.0,9.28254777599702e-06,Other
4842843378,1494612,A,49492103993.00102,27634.0,42.0,0.00020464760678719896,Other
1161038502420721664,2991665,A,33592129499.127544,27546.0,13.0,6.523517246687267e-06,Other
389301319,102686,A,167930239924.6579,27424.0,453.0,0.0002015926240228466,Other
3009647720,3030210,A,27033020839.514412,27322.0,51.0,8.752252586213378e-05,Other
304703342,7370090,A,6659068113.0785055,27295.0,5.0,1.4431677671674001e-05,Other
158314798,11521088,A,0.0,27284.0,1.0,2.7517266150454212e-05,Other
27515561,10910450,A,16794094409.219656,27116.0,12.0,1.4637710090998997e-05,Other
632075507,634775,A,14978044650.34089,27035.0,19.0,4.6938891178804885e-06,Other
1100540848041807874,4795939,A,0.0,27018.0,0.0,3.299256379177398e-06,Other
105541406,2262639,A,48744334450.140724,26993.0,70.0,7.920702711225075e-05,Other
738208631456301056,630157,A,48769065238.363686,26917.0,115.0,9.303474461759469e-05,Other
1232324807989112832,5267952,A,20208123198.211052,26829.0,36.0,6.674225189147731e-05,Other
225680383,228630,A,24892904044.15114,26787.0,47.0,3.2423352320596476e-05,Other
1523006281,8040143,A,14914132220.224075,26568.0,5.0,8.012762024848898e-05,Other
42941784,1717957,A,18947437817.036972,26521.0,21.0,0.00010777673839279063,Other
1146555342286938122,3128268,E,17255210203.115376,26495.0,25.0,0.00042126412425270456,Other
98575337,4499384,A,32470949255.83709,26428.0,124.0,0.0002798114863166196,Other
787778195131170817,14493514,E,48793932281.91932,26393.0,5.0,0.00025583339500494885,Other
987118937241366528,2789039,A,15962226152.872341,26391.0,14.0,4.291366828346361e-05,Other
729334046598176768,20804730,A,0.0,26362.0,0.0,4.2486405085431574e-05,Other
2198564357,4901678,A,15609338264.813461,26294.0,51.0,0.00020460351413094158,Other
787709936,9116566,A,6702432320.157283,26229.0,15.0,3.032987578855006e-05,Other
