,node_id,community,Betweenness,Out-degree,In-degree,Clustering,Super-community
307755781,11394854,M,346220374.44738287,4905.0,6.0,0.014328138129680892,National elite
1386918194,6107982,D,2786709702.240254,4855.0,72.0,0.004386228480863212,National elite
261175611,1060807,D,393511534.76636475,4855.0,16.0,0.01343516058049386,National elite
492034179,7243170,M,1108296481.4208312,4847.0,23.0,0.010569000710557839,National elite
991343364,2880476,D,5373976878.425723,4846.0,66.0,0.006113728569312772,National elite
102519812,1762212,D,87562406.31270474,4843.0,3.0,0.011552638874747717,National elite
191849753,251377,M,54313157577.29258,4847.0,269.0,0.00370065695515567,National elite
20137622,6451939,D,2927994886.8479967,5847.0,4.0,0.0014370715770139892,National elite
555370896,694863,D,12196284098.53903,4820.0,506.0,0.0282403461329913,National elite
1184076791348113408,714153,J,789532993.9699999,4827.0,277.0,0.021783710995102012,National elite
83814679,5594814,D,392516457.8645951,4812.0,2.0,0.003499673664497466,National elite
1166419406685188101,5761563,D,0.0,4840.0,9.0,0.0006323007738769891,National elite
19377913,10558721,J,1447778434.8134434,4875.0,67.0,0.001118081235254432,National elite
2801780500,8303522,I,2533815061.7906704,4807.0,7.0,0.0003271719227575762,National elite
201712651,13784222,D,905100470.5242268,4790.0,3.0,0.0003857337065732868,National elite
25876418,2868028,D,1442734950.3178267,4780.0,20.0,0.008506594293407221,National elite
753209601680629760,1351072,D,2817987305.332332,4826.0,614.0,0.028331072025758162,National elite
82692382,5270740,D,793028760.7800995,4765.0,16.0,0.003059981027953996,National elite
24000965,3217194,J,2169076749.5535855,4771.0,22.0,0.001273107865815122,National elite
1466783923,2137627,D,643952834.9224429,4883.0,18.0,0.008077534743930847,National elite
138038823,234365,D,51414386576.552986,4743.0,790.0,0.007908165973137017,National elite
146513211,5885811,D,2496275841.1625257,4741.0,37.0,0.0013373820980188734,National elite
2532772048,15749145,D,0.0,4741.0,0.0,0.00010786593652463429,National elite
582721240,2438668,D,2031225921.9409406,4775.0,63.0,0.012908275384569071,National elite
254060179,9039735,D,2335948984.44648,4725.0,16.0,0.004291985952012938,National elite
977204844,228356,J,35718945788.262764,4725.0,1009.0,0.02822728399247678,National elite
61638283,1585078,J,5018018510.981682,4713.0,143.0,0.004686439879757919,National elite
1147485876626370560,1050660,D,16662107988.812754,4722.0,141.0,0.005539587047112068,National elite
316033600,117086,D,2488775568.7666817,4712.0,243.0,0.025755115826237296,National elite
38612007,9970563,M,677627571.441238,4711.0,9.0,0.007604148763156953,National elite
95721440,1074320,D,4958270172.048454,4720.0,32.0,0.0006655207884401148,National elite
269815420,211764,M,3153381945.499413,4702.0,578.0,0.04742841235598784,National elite
152601415,221681,D,13021747716.429647,4771.0,59.0,0.0019639570958678645,National elite
16139649,9837184,D,517247000.1847405,4894.0,20.0,0.006713503946831102,National elite
1223101,6128659,J,1619319154.1235745,4724.0,200.0,0.0007333980426405592,National elite
101002059,211062,D,30317803410.742054,4698.0,945.0,0.01918911986546402,National elite
2762592056,1349542,D,508658488.9471408,4690.0,140.0,0.013723684034869905,National elite
941784833587597313,793879,D,355333696.91835254,4757.0,306.0,0.03672170411547142,National elite
19814041,3224743,D,1862305786.6210442,4676.0,23.0,0.0026553292285472424,National elite
15528960,1505988,D,11474759656.230083,4679.0,85.0,0.0013505442021467544,National elite
54935934,2242398,D,992964626.3649222,4696.0,55.0,0.011226548765980943,National elite
835389637,698647,D,820828907.6010691,4669.0,85.0,0.0063777373106606375,National elite
1101487206840057856,4836056,D,1206429996.5878773,4749.0,23.0,0.006968501553045645,National elite
396863751,7504879,D,8693445461.424622,4667.0,28.0,0.0008997286160591301,National elite
529147678,4547040,M,358373843.3952383,4668.0,43.0,0.01171133374196555,National elite
1250080597,9027606,D,651696938.4998395,4663.0,2.0,0.0020328866834166915,National elite
212560938,1847920,D,2128952125.9425483,4690.0,5.0,0.0017160041690884693,National elite
41861714,1835914,D,17109001898.356123,4665.0,131.0,0.004309246462827975,National elite
16627712,1822834,M,387551694.1914536,4661.0,164.0,0.024145588444879573,National elite
2195808223,289611,D,1952159654.9006734,4659.0,38.0,0.002603856092228185,National elite
19605053,251436,D,4650885011.249343,4656.0,239.0,0.027877269422086952,National elite
92804452,1740945,D,1799271188.4359899,4696.0,302.0,0.03509591539727339,National elite
60496760,139200,M,5815463800.375559,4656.0,161.0,0.013053471823619147,National elite
19903360,13709486,D,0.0,4670.0,98.0,0.0035483010718330254,National elite
108140114,3970696,D,1186681357.1071582,4647.0,5.0,0.000698601259788805,National elite
25264158,246424,D,9385704298.160265,4677.0,769.0,0.04605076981645107,National elite
16558796,3764991,I,694869009.0149652,4644.0,130.0,0.0007106985038616367,National elite
200163561,603630,D,11054173620.799631,4639.0,311.0,0.02195370073352738,National elite
35760904,1602007,D,10357101811.835371,4694.0,231.0,0.01773585049658092,National elite
15196454,7173694,D,823352889.5709794,4627.0,41.0,0.006993755162555122,National elite
1239656978495856641,8739978,J,1390085707.7779524,4624.0,33.0,0.002480989380766887,National elite
394060363,665427,D,19589995724.870045,4622.0,160.0,0.00500968609898596,National elite
19477583,251418,D,7071589226.418297,4611.0,158.0,0.006138337457735535,National elite
325183830,1852945,D,9102339129.45064,4618.0,26.0,0.002027672104993449,National elite
15577108,11345745,M,0.0,4648.0,0.0,0.0017450858070185888,National elite
748628668507885568,469208,D,15043478457.273668,4639.0,1320.0,0.03560771660798787,National elite
209176493,709508,D,8753552881.462538,4689.0,331.0,0.011292296276114135,National elite
15179672,4549425,D,4933678112.0796585,4667.0,64.0,0.0010964079186188847,National elite
420100653,85674,M,12897989330.65876,4755.0,425.0,0.0119549856983659,National elite
164929952,652657,M,4387616511.018253,4595.0,11.0,0.0008317882954019712,National elite
17680050,7044913,D,633356397.2329868,4602.0,89.0,0.004312850514617486,National elite
781086037456093185,2998018,D,2202299455.620491,4582.0,10.0,0.000424484968797187,National elite
2491487924,15523470,D,0.0,4590.0,3.0,0.0022762690302483954,National elite
566688127,222573,D,13098642032.788973,4604.0,1322.0,0.01083492776253874,National elite
739487196793720833,475247,J,404242964.29743713,4575.0,257.0,0.04174158162527228,National elite
2286483986,14744347,D,0.0,4576.0,0.0,0.0049651730769259455,National elite
25887412,5753791,M,488773326.9862356,4559.0,74.0,0.010337797698747956,National elite
621023206,1277421,D,1624764208.9959328,4545.0,226.0,0.024170363911618288,National elite
59504314,12619012,D,736181751.4102914,4552.0,26.0,0.0023057472352956136,National elite
754914026,4595091,D,5291915709.831005,4559.0,48.0,0.0016902209787833583,National elite
20052899,8411546,D,293690495.7706912,4545.0,10.0,0.00297221805974701,National elite
86664924,14146635,D,832576841.091687,4539.0,2.0,0.0018228199622196749,National elite
330387008,8496816,D,495589705.7191929,4527.0,25.0,0.007093056033406324,National elite
2863775537,687781,D,10734497437.974657,4728.0,479.0,0.03362249788904442,National elite
21055261,10564071,M,771537157.7315966,4546.0,40.0,0.018052876027152553,National elite
86326652,1244448,D,1219619596.2536886,4545.0,340.0,0.02217012340259259,National elite
2783063791,3788305,M,3738276059.892158,4529.0,94.0,0.0026374504768582265,National elite
1667792120,10765542,I,1730783043.8462124,4562.0,32.0,0.0020144892824122363,National elite
868375442067214336,244287,D,5124589025.080057,4510.0,888.0,0.05970496617402879,National elite
1256925276530974721,464517,D,359339559.8536193,4500.0,8.0,0.0112176481318477,National elite
302938456,252337,D,2653707828.2485986,4667.0,987.0,0.034064877139897747,National elite
52770751,1585050,J,12460880032.39825,4677.0,809.0,0.009706663654951566,National elite
4857164007,1356438,D,874411060.6602792,4479.0,34.0,0.004383423592770564,National elite
16513416,12068861,I,893338299.5621935,4515.0,165.0,0.00029500785159631665,National elite
3189001238,5301374,D,368837315.9347657,4467.0,78.0,0.007822429332390968,National elite
1324201686,1734872,D,1333766934.0159993,4471.0,110.0,0.018904011934443216,National elite
215394809,6671649,D,3149327379.142165,4467.0,5.0,0.00015134179796968953,National elite
2915623858,12954198,D,1943174468.5364997,4472.0,2.0,0.00025355872064027974,National elite
781002205,5556873,D,1460341385.3456643,4469.0,6.0,0.0008836513104326871,National elite
1003672320781807616,417808,I,3808404875.3864193,4451.0,70.0,0.0023207351779340668,National elite
740872741172203521,18489364,D,2149112565.9261026,4441.0,2.0,0.0013575440189130287,National elite
409687240,12848477,J,332930446.22432595,4430.0,1.0,0.007932829105501568,National elite
1396575560,6451695,D,1294473438.81711,4404.0,55.0,0.0063718278244651,National elite
1084523178444099584,4086237,D,336324667.0054269,4400.0,24.0,0.009325942490947503,National elite
19534873,5593475,D,1214329452.0482707,4410.0,15.0,0.002694744553988803,National elite
42637316,12585821,D,1356820918.6446614,4413.0,4.0,0.0005189751617428456,National elite
21185876,1057545,D,2448297237.098229,4401.0,75.0,0.005069597542694605,National elite
80294798,13887346,D,3462377284.550306,4413.0,4.0,0.0004815374894766228,National elite
2929301619,5108576,D,4263993408.733941,4932.0,44.0,0.0033770053164402535,National elite
872428556550385664,7203180,D,53022032.88195979,4532.0,282.0,0.007518217437163515,National elite
313373002,3024051,D,4569210695.704834,4394.0,40.0,0.0029261727856370683,National elite
66182591,449349,D,8644247417.979538,4405.0,274.0,0.0008668342026673949,National elite
35619835,2063859,M,356025398.1452373,4378.0,88.0,0.0277085932442616,National elite
748523910,165112,M,8100982723.451865,4376.0,3051.0,0.048539633217118516,National elite
50993612,603797,D,6934619228.631363,4375.0,2052.0,0.030778663396689148,National elite
1731554581,6991713,D,2874649789.6818533,4369.0,18.0,0.0060145517812138635,National elite
18753424,4585816,M,2470289076.1529927,4375.0,300.0,0.0042881087716496735,National elite
499301763,1622146,M,2273803866.0049815,4413.0,178.0,0.013519356460532931,National elite
19915362,3775751,D,6302011697.276634,4402.0,208.0,0.0030476589602104723,National elite
290609784,5703396,M,5071616431.814794,4343.0,121.0,0.006475455387839476,National elite
264124770,10279073,D,684622156.074658,4340.0,5.0,0.0038475215876224277,National elite
183770461,7088312,M,1043468292.1941082,4407.0,68.0,0.01728538233049806,National elite
175018039,6918254,D,490611713.2455535,4335.0,5.0,0.0038241294522825325,National elite
16558943,12161774,D,174014022.87520638,4348.0,73.0,0.007633811894803089,National elite
126424795,9261245,I,706162083.4041084,4366.0,6.0,0.0009054982697261745,National elite
223416400,913369,D,2414245941.7565646,4354.0,34.0,0.0013848509484188187,National elite
2890842875,16791508,D,892061317.4436283,4326.0,1.0,0.000443487320910524,National elite
1085522008471818240,4113440,E,0.0,685276.0,0.0,6.7799071561670326e-06,Other
44196397,19073849,A,0.0,279565.0,0.0,1.5116907918938486e-05,Other
2811559122,8771260,E,78825628710.69421,243645.0,191.0,5.855582747802697e-05,Other
1153542208093487104,6314922,A,0.0,225624.0,0.0,1.5803145017279813e-06,Other
324703658,598398,A,563817624987.7001,212251.0,812.0,3.963939281166457e-05,Other
27384718,1641504,A,357756132730.10114,167162.0,109.0,2.8110709355045555e-05,Other
39453212,9372056,E,72832741056.4496,163611.0,272.0,7.190553674066145e-05,Other
330826792,3658771,E,45058412520.38863,156490.0,438.0,0.00011507538140936463,Other
1194392714223112193,803874,A,369798311880.1694,157419.0,97.0,2.0190771713741485e-05,Other
953557670103076864,3521415,A,197626209687.44397,153941.0,29.0,7.309901281544864e-06,Other
1195222854310092800,4742818,A,123536075671.5738,146114.0,4.0,5.955081412791488e-06,Other
954459301,22161447,A,0.0,143574.0,1.0,1.8316558358705404e-06,Other
716432228,76628,A,626166415127.1633,142143.0,258.0,5.245439361518456e-05,Other
2860848848,39119,A,246637919644.58917,131773.0,85.0,2.8640893665248824e-05,Other
15872418,3862536,E,63197057200.371346,131082.0,341.0,6.589205750623413e-05,Other
110396781,4926041,A,32080579169.88799,131701.0,4.0,5.882231985791011e-05,Other
1350964746,569722,A,101875019218.75478,125031.0,15.0,1.5114109595214522e-05,Other
987914940,4832593,A,60620998721.2977,115899.0,8.0,4.399715839876914e-05,Other
836612413755691012,513549,A,274623512940.84604,114908.0,93.0,8.567175106232653e-06,Other
183160736,2700552,A,208682062208.51465,105938.0,49.0,5.632541580158005e-06,Other
4691000454,1327837,A,105114440958.2282,105670.0,32.0,1.3373990867817822e-05,Other
3269201582,16787667,A,45878491386.60679,103280.0,2.0,1.0644311940275719e-05,Other
15448383,1020017,E,31077675799.529922,103777.0,1935.0,0.00013686155355838677,Other
30754682,13694521,A,146092695478.58054,101564.0,2.0,4.241173081986091e-05,Other
596893898,6249909,E,184688225286.77136,97387.0,53.0,4.3693017557572505e-05,Other
55776083,12528342,A,70023345463.23357,95966.0,4.0,8.856515016369794e-06,Other
2391735781,3153239,A,225270292419.28894,94322.0,70.0,3.605277403226125e-05,Other
920899075,2722725,A,195050707906.54034,92064.0,95.0,2.5739496175485856e-05,Other
953663868659798017,1040209,E,43296763728.98389,91246.0,7.0,5.9006509637405665e-05,Other
3411252479,6034071,A,72393772145.7663,90209.0,10.0,2.4124768160381503e-05,Other
890891,11380008,A,0.0,89873.0,4.0,2.0201228366142506e-05,Other
2513562288,15669173,A,0.0,88913.0,0.0,1.0153299453259948e-05,Other
1028016705895899137,1891638,A,0.0,88610.0,0.0,1.1427827503587038e-05,Other
3008049173,3373792,A,134317135095.48251,88451.0,38.0,8.507132439207003e-06,Other
1087142607094984704,4318461,A,0.0,86746.0,2.0,1.8830380225867245e-05,Other
312178544,11294105,A,56961894998.38748,86497.0,5.0,2.2457528963720582e-05,Other
997479439565963265,363287,A,66572009354.95749,86099.0,32.0,1.551689940868303e-05,Other
16374678,2323757,A,14163607112.215637,86349.0,204.0,0.00013414655798295533,Other
966500444632596480,1560155,A,60162603433.20189,86080.0,24.0,7.799190211606125e-05,Other
1068392084502126593,762405,A,78817631859.51245,84861.0,14.0,2.778167896244661e-05,Other
13049362,9504062,A,0.0,84302.0,32.0,2.5353601086330326e-05,Other
894537112225067008,22101258,E,0.0,82669.0,0.0,1.2357994398021918e-05,Other
534657499,1454972,A,157728954564.54803,82714.0,83.0,9.472471107297194e-06,Other
472122299,6893198,E,22725471016.811874,81431.0,147.0,8.995905745620815e-05,Other
432223467,18996091,A,0.0,81291.0,1.0,1.0422944088789021e-05,Other
17659206,12675920,E,0.0,80473.0,0.0,1.1626951942483313e-05,Other
3396291323,7033040,A,50428063209.61481,80590.0,3.0,3.0189478532187646e-05,Other
21366823,14091780,E,0.0,77657.0,12.0,1.2604922115756338e-05,Other
4809021552,19549246,A,40626229961.29776,76119.0,4.0,3.923675526000167e-05,Other
10252962,1645805,A,21524419506.855263,75452.0,128.0,0.0002824532259914388,Other
790001785612009472,8605575,A,25698935601.698116,74035.0,5.0,1.4883507539501195e-05,Other
1342534860,4012609,A,24636604710.872944,73780.0,3.0,1.768123597935052e-05,Other
1576586714,6554104,A,46907500423.72986,73365.0,18.0,1.6186440159829734e-05,Other
827735851,1435098,A,108488167354.00056,72879.0,50.0,5.7344993530016204e-05,Other
231884543,2942229,A,84600597424.5517,72801.0,94.0,5.713514902466073e-05,Other
31129384,1383587,A,81267087787.86021,72485.0,44.0,5.978311186441948e-05,Other
35863655,11023757,A,80971277915.78342,72106.0,18.0,4.054905016253494e-05,Other
105410633,1410361,A,118320507052.08307,72026.0,60.0,4.5940117680093816e-05,Other
1703151301,12438775,A,21851532179.335407,71573.0,1.0,8.568092769395701e-06,Other
1284085556,9376709,A,0.0,71229.0,0.0,5.015710551732576e-05,Other
337562055,17964863,E,0.0,70927.0,9.0,2.6087263105302244e-05,Other
2764258318,3195204,A,87757535442.5159,70969.0,66.0,1.7172965175314703e-05,Other
4548716354,7547647,A,89523808608.40831,70488.0,13.0,1.0307612536147423e-05,Other
1011777337296289792,968570,A,0.0,69674.0,0.0,2.2367983789124503e-05,Other
278901890,2260146,A,66258270029.78454,69461.0,38.0,3.644264253502413e-05,Other
4429003533,18448663,A,0.0,69350.0,49.0,2.5988392836884335e-05,Other
874877835382575105,6197766,A,81772584929.28609,68063.0,2.0,7.021985174331256e-06,Other
723294722035441664,8905832,A,78061630505.56303,67980.0,26.0,2.8476552068336233e-05,Other
22298680,8142918,A,46604476331.072334,66892.0,7.0,2.1841149675341928e-05,Other
771056979934666752,16144993,A,83856780441.3635,66669.0,2.0,5.271706647806282e-06,Other
62724059,10408812,E,35228854556.92723,64940.0,18.0,0.00010598525643424735,Other
943115033159929857,136174,A,128975896238.02757,64815.0,123.0,7.323638018611539e-05,Other
420831231,2903662,A,80187613629.31975,64978.0,179.0,5.1648118779394073e-05,Other
100009746,9437,A,90142552732.46582,64951.0,122.0,9.490877158172491e-05,Other
1166178275347111936,1837033,A,129508747198.80702,65024.0,68.0,2.470962321732242e-05,Other
332993870,1802669,A,51926002704.712524,64249.0,41.0,0.00015314540856060162,Other
838809556893511681,2057696,A,30461774477.590214,64165.0,13.0,3.708991080817731e-05,Other
1160957211369230343,903038,A,73773204933.81339,64134.0,40.0,3.934057605910948e-05,Other
778203260519874560,63460,A,53300684827.67873,63847.0,24.0,3.255268820575102e-05,Other
1628202368,1637181,A,34069237768.228527,63284.0,6.0,4.031531563411035e-05,Other
802301495781691392,1873464,A,63615036944.52067,63195.0,157.0,0.00010131538341140725,Other
143883533,4004809,A,45941976779.15596,62972.0,16.0,1.3193160343442409e-05,Other
531041640,1554532,A,26843517467.42217,62762.0,56.0,0.000311568362799763,Other
1932555865,9329708,A,32188239291.312717,62367.0,4.0,3.043962145152849e-05,Other
57711505,18023076,A,36331213889.03789,62333.0,3.0,1.329487501704421e-05,Other
416312423,51000,A,153534176545.52637,62232.0,288.0,0.0001368466973521059,Other
3224616765,690533,A,79718828146.10233,61737.0,272.0,1.4361902229967703e-05,Other
834873069177024512,9861124,A,20850990710.16488,61468.0,3.0,1.2358544701808333e-05,Other
65867767,4359088,A,21814088679.872776,60271.0,26.0,0.00017657516818914566,Other
16273831,8601010,E,19201070973.388973,60256.0,99.0,2.915457200632559e-05,Other
2681097365,407845,A,178149801351.96054,60110.0,56.0,2.639444296280942e-05,Other
1165585517410476032,913298,A,93498074761.78923,59956.0,44.0,3.678800632420558e-05,Other
28406270,7031718,A,26828809555.95179,59747.0,6.0,8.988699425449567e-05,Other
1183964269945217024,7287206,A,0.0,58310.0,0.0,3.0375387053441718e-06,Other
140218564,249161,A,62129639366.29826,58247.0,64.0,4.561319237052578e-05,Other
36164207,5717929,A,22691968314.129543,58211.0,2.0,4.006176511788294e-05,Other
980468869134364673,8316612,E,97816378926.63202,57574.0,25.0,1.875792000554507e-05,Other
718181982472126464,20730225,A,0.0,57496.0,0.0,1.8499916868702014e-05,Other
1111469126126583809,5151890,A,26257615431.075634,57388.0,5.0,1.2808153826538511e-05,Other
2227292650,1685521,A,64229839104.62553,57311.0,88.0,2.6358901833995605e-05,Other
708125164899278848,430481,A,58184245687.945496,57167.0,60.0,3.8017595760918726e-05,Other
235460252,2197834,A,99326502002.0896,125314.0,30.0,2.7043898153127248e-05,Other
14230524,10284508,A,46271301797.61005,56052.0,1.0,2.7202222027443846e-05,Other
1103503995132293120,4897231,A,19041407489.515244,55994.0,6.0,6.146546593122827e-05,Other
367961329,7612668,A,49292238758.931496,55756.0,19.0,3.776416880492612e-05,Other
224805342,8657852,A,26438589612.918118,55558.0,3.0,4.573676500342319e-06,Other
1240413981086449664,8759512,A,0.0,55467.0,0.0,9.94740207785907e-06,Other
2711820163,908881,A,154044841773.94168,54285.0,91.0,0.00010771203942751015,Other
760304370953007104,21104062,A,0.0,52999.0,1.0,1.1059173103283322e-05,Other
574796987,100282,A,206026926996.05908,53692.0,2086.0,0.00010751566264419699,Other
71163037,190871,A,143173458615.10355,52607.0,399.0,0.0002456074527114232,Other
256936023,2054559,A,69590825398.19063,52493.0,48.0,3.390123651639746e-05,Other
903772161025953792,610342,A,59586375171.39963,51750.0,64.0,5.041823229214416e-05,Other
165213594,12082789,A,0.0,51545.0,0.0,8.33639680203188e-06,Other
256750898,7246944,A,20058437758.986057,50054.0,5.0,4.036616910000576e-05,Other
16173435,1583514,A,99007374684.9784,71755.0,43.0,4.841598487386196e-05,Other
4870788316,2012005,A,31797757651.634285,49430.0,100.0,0.00017591704942583725,Other
746796937295323137,20926369,A,0.0,49445.0,0.0,1.2031429863788247e-05,Other
380191960,333533,A,134816625437.08711,49162.0,206.0,0.0001941954135423538,Other
178580925,10758048,A,20919153863.938858,48939.0,9.0,0.00010679546277950428,Other
155488031,682734,E,23245938243.014473,48628.0,32.0,0.00016694479336842326,Other
87384843,2188157,A,58048481752.18849,48534.0,73.0,9.216460311254085e-05,Other
189995230,2779975,A,33785187159.69817,48397.0,8.0,1.4595098944587422e-05,Other
1058344182610300930,2197181,E,51105548386.04581,48200.0,136.0,0.00022620076206201318,Other
47270573,2328079,A,56639594648.572365,47952.0,48.0,4.710932627500232e-05,Other
1082694056839397376,1833412,A,25562252233.339222,47741.0,104.0,6.26468590474481e-05,Other
92717138,22335358,A,0.0,47731.0,0.0,1.2158528302045914e-05,Other
816249891173388288,18307374,A,8998067608.30226,47366.0,2.0,4.0496441726792385e-05,Other
2681987961,7010434,A,25667323530.469692,46924.0,18.0,2.5395257537566807e-05,Other
2745274901,7058790,A,30104822154.82684,46903.0,5.0,2.391949164127382e-05,Other
117865176,18950,A,64826286542.1506,46916.0,106.0,0.00010742594916444926,Other
6878632,5842797,A,54557788514.151825,46781.0,21.0,5.477508818478654e-05,Other
2769334650,6583852,A,26540212666.928062,46651.0,12.0,3.432857004302704e-05,Other
839819096686530560,439754,A,60718364761.963066,46340.0,38.0,9.942897315034294e-06,Other
1130639815274323973,1026043,A,54426209777.628525,46039.0,54.0,5.202473518356541e-05,Other
310519754,7351907,A,53189902883.773674,45677.0,26.0,9.174407907348883e-05,Other
2874187354,7217346,A,39915631318.244804,45157.0,31.0,8.962343083589225e-05,Other
1420751130,10258237,A,11206256818.280626,44819.0,1.0,1.693643875487476e-05,Other
2231029939,800864,E,73207115538.26968,44834.0,54.0,8.478576302513775e-05,Other
1619325942,11795889,A,0.0,44983.0,0.0,0.00023907640203113138,Other
14447054,10545460,A,0.0,44971.0,0.0,2.332414606442626e-05,Other
182370042,1684394,A,31692045448.756447,44652.0,19.0,2.7247193470005243e-05,Other
1162326106730565633,161725,A,31460358272.832775,44450.0,48.0,9.962726977776922e-05,Other
1190730135651192833,2122288,A,29978165521.68316,45286.0,6.0,2.7093741849897667e-05,Other
1014016501689401344,1178876,A,35361205105.96841,43804.0,5.0,1.06546761439158e-05,Other
1188737599030136833,7420740,A,36503679820.79084,43797.0,3.0,9.04382850315293e-06,Other
190318791,13358405,A,13819371221.727736,43673.0,1.0,1.5540200089699482e-05,Other
3271239008,11764318,A,54177327296.0286,43523.0,3.0,5.59346984591798e-06,Other
20017835,12625324,A,46678951971.12226,43547.0,23.0,3.6302422518228466e-05,Other
748970480,112407,A,186251777804.10587,43568.0,285.0,0.00020172886144366342,Other
63487085,10917484,A,19292385288.41103,43020.0,3.0,2.161861136857089e-05,Other
110326494,2204549,A,49116167069.57524,42735.0,123.0,0.0004152055518805407,Other
381304532,1222390,A,72939464482.79028,42763.0,175.0,2.084633781544284e-05,Other
127989194,1169733,A,316276601898.84216,42543.0,331.0,0.00014563008039368764,Other
984046541370478592,22778229,A,0.0,42062.0,0.0,2.2229513641480237e-05,Other
389152730,1265597,A,66233012741.681114,41386.0,87.0,3.3012480071526404e-05,Other
14075928,2979939,A,0.0,41735.0,7.0,7.233469489290898e-05,Other
